url,post_nummer,boligtype,boligstorrelse,grundstorrelse,vaerelser,etage,byggeår,om_byggeår,skatter,boligareal_tinglyst,toiletter,badevaerelser,pris,handelstype,salgsmaned,salgsar
https://www.boliga.dk/salg/info/159/12034/E629ED7F-8EC5-4A65-8B51-1A28A2D7E32D,"Bagsværd Hovedgade 83F, 3. 2880 Bagsværd",Ejerlejlighed,47,0,1,3,1960,0,504,41,1,1,750000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/676846/B2CA31C3-EAC5-44E0-A3B2-9D6FA8079366,"Åfløjen 20, 1. tv 2700 Brønshøj",Ejerlejlighed,76,0,3,1,1958,0,1559,71,1,1,1325000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/157/284185/AA782187-F784-4639-84C9-C60F2BD3E6E0,"Sofievej 4A, st. tv 2900 Hellerup",Ejerlejlighed,71,0,2,0,1983,0,1444,64,1,1,2150000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/506886/F4687265-C39D-4CE8-A20E-CE9B47FD1BB4,"Slejpnersgade 10, 3. th 2200 København N",Ejerlejlighed,55,0,2,3,1938,0,773,51,1,1,1145000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/240/2903/008CEAE2-A1F8-4AD9-99F5-C5CC89B9C5F0,"Pærevangen 10, st. mf 2765 Smørum",Ejerlejlighed,56,0,2,0,1981,0,827,52,1,1,1295000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/187/29260/74826B99-B652-4FE5-B551-4C6DB4F8CFC9,"Vejlegårdsparken 84, st. mf 2665 Vallensbæk Strand",Ejerlejlighed,63,0,2,0,1969,0,740,55,1,1,1128000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/157/308090/F227A0B8-0E17-4A24-8C81-AA47C45CDC2C,"Tuborg Havnepark 10, 3. th 2900 Hellerup",Ejerlejlighed,133,0,4,3,2008,0,3232,120,2,2,6280000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/147/155271/D2D23A29-E259-4EE9-870F-587EAD23B532,"Smallegade 26A, 2. tv 2000 Frederiksberg",Ejerlejlighed,60,0,2,2,1941,0,892,53,1,1,1845000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/173/92733/7E69FF5E-ACA8-4D3C-80B1-F767AE779079,"Lehwaldsvej 5, 1. m 2800 Kongens Lyngby",Ejerlejlighed,68,0,2,1,1962,0,1026,54,1,1,1100000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/3642/FDA47AE2-25E1-4C8B-90F9-31C908DC2CE1,"C.F. Møllers Allé 58, 4. th 2300 København S",Ejerlejlighed,89,0,3,4,2007,0,1973,76,1,1,2325000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/147/50135/02BFD33C-C528-4E38-974F-2FF17DB20C30,"Godthåbsvænget 25, 5. tv 2000 Frederiksberg",Ejerlejlighed,102,0,4,5,1972,0,2131,93,2,1,2650000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/865410/36157745-D944-4607-9091-326F3B0E170F,"Rantzausgade 62, 5. 2200 København N",Ejerlejlighed,88,0,3,5,1907,0,1456,79,1,1,2595000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/187/36984/59137725-62A9-4987-80DC-17A2A4D47C15,"Gammelgårds Alle 13, 2. th 2665 Vallensbæk Strand",Ejerlejlighed,87,0,3,2,1966,0,914,81,1,1,1350000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/147/137168/6E2602C9-BCF8-476F-8F46-71E002810CE5,"Kong Georgs Vej 51, 4. th 2000 Frederiksberg",Ejerlejlighed,82,0,3,4,1963,0,1287,76,1,1,1850000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/614700/99777FBB-ED78-4944-B432-DFBE70C6F847,"Ved Sønderport 20, 4. th 2300 København S",Ejerlejlighed,64,0,2,4,1932,0,883,57,1,1,1600000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/831841/97D95A01-D5C1-450E-B8D2-0B187DD5361B,"Randersgade 72, 1. th 2100 København Ø",Ejerlejlighed,73,0,3,1,1904,0,1126,66,1,1,2060000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/173/25076/DC91003D-2156-47CB-B0EC-245EACCE9664,"Cedervænget 9, st. tv 2830 Virum",Ejerlejlighed,74,0,2,0,1958,0,1131,72,1,1,1700000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/210/11575/638CBE82-147A-43F1-B7A7-27B65643111A,"Mellemengen 16, 2. th 2980 Kokkedal",Ejerlejlighed,87,0,3,2,1978,0,803,85,1,1,1200000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/87280/9FCF4275-30D1-4CB7-8B9D-688AF2FFF7B7,"Vester Søgade 74, 3. th 1601 København V",Ejerlejlighed,93,0,3,3,1938,0,1094,80,1,1,3250000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/3483/1884064A-7F55-4719-82C4-F5EBDDEF3ADE,"Edvard Thomsens Vej 5A, 1. tv 2300 København S",Ejerlejlighed,105,0,3,1,2007,0,2466,97,1,1,2365000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/173/201133/90083A6E-E793-421B-B801-19E7928F9C11,"Rønne Alle 18, st. c 2800 Kongens Lyngby",Ejerlejlighed,94,0,3,0,2002,0,2144,90,1,1,2975000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/230/9693/E61E2F73-37D2-493E-81A8-2B0FD9BAF35D,"Søllerød Park 12, 1. 12 2840 Holte",Ejerlejlighed,88,0,3,1,1956,0,1613,84,1,1,2300000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/133931/69DD19F1-37EE-439B-8F7E-8E5BAF268245,"Esthersvej 15, 1. tv 2900 Hellerup",Ejerlejlighed,111,0,4,1,1901,0,2518,104,1,1,2995000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/157/220640/EEB4A91A-36ED-4B8A-8143-3842330DD757,"Vangedevej 217, st. th 2870 Dyssegård",Ejerlejlighed,84,0,4,0,1946,0,1085,79,1,1,2050000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/147/258391/BE12D034-09B5-404C-AD20-5EEBCF5A54C2,Spurveskjul 13 2000 Frederiksberg,Ejerlejlighed,141,0,3,2,1937,1942,4162,204,1,1,4225000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/269/8849/0F5BC792-9DC8-43AE-A446-8525D6B3F978,"Egeparken 31D, 2. mf 2680 Solrød Strand",Ejerlejlighed,38,0,1,2,1970,2007,478,42,1,1,975000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/167/133657/48A871B2-413A-4384-A0C4-DDB70DBC1BDF,"Landlystvej 55A, 2. th 2650 Hvidovre",Ejerlejlighed,74,0,3,2,1987,0,990,68,1,1,1845000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/30733/8FB27B89-C79F-4002-BEA7-5CBA16684CCD,"Asminderødgade 3, 4. th 2200 København N",Ejerlejlighed,80,0,3,4,1906,0,1156,76,1,1,2200000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/179974/257E8167-4D94-4F09-9987-54F620ACD5C5,"Gerbrandsvej 24, 2. 3 2300 København S",Ejerlejlighed,48,0,2,2,1938,0,762,46,1,1,1080000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/921794/4B41970F-8BFD-4A70-8932-BDE66C821EA7,"Bogholder Allé 29A, 1. th 2720 Vanløse",Ejerlejlighed,91,0,3,1,1981,0,1933,86,1,1,2750000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/147/57512/447244E0-3098-42A8-826F-9FBC21FD5108,"Henrik Steffens Vej 7, 3. tv 1866 Frederiksberg C",Ejerlejlighed,111,0,4,3,1910,0,1977,103,1,1,3600000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/147/112653/17584901-9CE3-4FA5-A442-A27AB41B6A24,"Schønbergsgade 15, st. th 1906 Frederiksberg C",Ejerlejlighed,147,0,6,0,1857,0,1750,134,1,1,3850000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/147/22573/41FF5D27-890E-43E0-A5E7-D58B1D38C978,"Dr. Abildgaards Alle 16, 3. th 1955 Frederiksberg C",Ejerlejlighed,96,0,3,3,1898,0,1721,82,1,0,2345000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/886107/BA595773-9670-4D93-A775-920514C47E60,Tybjergvej 101A 2720 Vanløse,Ejerlejlighed,94,0,4,1,1980,0,2516,94,1,1,2675000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/147/192940/687B4B6A-D379-4368-8598-5E3BFFB72E2D,"Christian Winthers Vej 4A, 2. tv 1860 Frederiksberg C",Ejerlejlighed,102,0,4,2,1950,0,1777,95,1,1,3375000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/157/301721/0ECAE02D-8C50-4B87-9A90-067D7B804B06,"Jægersborg Alle 35, 1. 2 2920 Charlottenlund",Ejerlejlighed,68,0,2,1,1991,0,294,64,1,1,2340000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/804445/95D44CB3-3BA1-496B-8A3C-054D1A93773F,"Sortedam Dossering 11, 2. th 2200 København N",Ejerlejlighed,157,0,5,2,1869,0,2715,148,1,1,4500000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/2293/E5F8E4A3-DA99-436F-A82C-47D8DA05610A,"Sundby Parkvej 18, 2. tv 2300 København S",Ejerlejlighed,112,0,3,2,2007,0,2605,99,1,1,3498000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/147/199201/6B0D1021-8853-48F6-AE9E-092EECA73A0F,"Gammel Kongevej 72C, 5. th 1850 Frederiksberg C",Ejerlejlighed,63,0,2,5,1941,0,971,55,1,1,1800000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/533131/0EB41E27-B746-4194-B72B-89149F781D06,"Strandboulevarden 62B, 3. mf 2100 København Ø",Ejerlejlighed,95,0,2,3,1907,0,1591,89,1,1,2500000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/157/304186/F0E073F4-512F-4642-861C-AAA2738F2A54,"Ejgårdsparken 6, 2. 2920 Charlottenlund",Ejerlejlighed,148,0,3,2,2003,0,3293,160,2,1,7000000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/782492/CFC8CEA3-A2B3-4F3A-872B-FB79AE7553B5,"Matthæusgade 46B, 3. 351 1666 København V",Ejerlejlighed,70,0,1,3,1970,1992,1023,54,1,1,1450000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/919200/BE2846EE-6713-40CB-99A6-39B3B6E5DA6A,"Jens Otto Krags Gade 7, 3. 1 2300 København S",Ejerlejlighed,99,0,3,3,2006,0,2543,90,1,1,2850000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/351130/2511528D-9307-4332-A9A3-EB074270B34D,"Lundsfrydvej 9B, st. tv 2500 Valby",Ejerlejlighed,52,0,2,0,1936,0,673,48,1,1,1100000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/230/4578/D8160375-7771-4B63-AE4A-6ABDE50D79CF,"Marievej 8A, 1. th 2950 Vedbæk",Ejerlejlighed,98,0,4,1,1953,2008,1606,93,1,1,2400000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/370992/407FDBCB-BA03-4A72-978E-64045C1C21A9,"Marstalsgade 33, 5. th 2100 København Ø",Ejerlejlighed,52,0,2,5,1903,1997,914,44,1,1,1495000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/157/286749/B40FD5F4-E788-4275-BAC0-8C45A9560809,Valdemar Jensens Vej 3B 2920 Charlottenlund,Ejerlejlighed,207,0,6,2,1884,0,7283,296,2,2,6600000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/230/3533/570941B6-C2D3-4D3B-A9C6-593491796C2B,"Kongevejen 337B, 2. tv 2840 Holte",Ejerlejlighed,86,0,3,2,1936,2016,1190,79,1,1,1700000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/157/189492/38D64A7F-4009-488C-AD49-C32E6C85AA47,"Strandvejen 221, st. tv 2900 Hellerup",Ejerlejlighed,157,0,6,0,1934,0,3286,151,1,1,3900000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/147/110405/FB7552E4-8902-4B6D-A65A-EC69D3B84CD9,"Sankt Markus Alle 13, 2. 1922 Frederiksberg C",Ejerlejlighed,109,0,4,2,1903,0,1834,113,1,1,3440000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/230/842/49CC50C2-FA69-4512-89B7-A4A5E5EB02AF,"Dronninggårds Alle 7, 2. th 2840 Holte",Ejerlejlighed,68,0,3,2,1935,0,1120,63,1,1,1520000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/80234/862E86C3-F8BF-4062-9860-B61DB0A59F9A,"Brønshøjvej 79, 2. th 2700 Brønshøj",Ejerlejlighed,54,0,2,2,1934,0,890,49,1,1,1214000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/729907/DC6A28D4-C43F-4643-8427-56DC3E91EF1E,"Andreas Bjørns Gade 24, 2. tv 1428 København K",Ejerlejlighed,52,0,2,2,1901,0,892,44,1,1,1520000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/652343/F9DB0350-15AA-46BB-A206-2A80A186C973,"Vordingborggade 90, st. 2100 København Ø",Ejerlejlighed,57,0,2,0,1935,0,811,51,1,1,1275000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/397670/EEAF1718-95CE-46D0-8AE9-DBAC88FABB3C,"Carl Th. Zahles Gade 12, 5. tv 2300 København S",Ejerlejlighed,114,0,3,5,2004,0,2673,100,1,1,3150000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/147/150660/0ED14AC8-6595-4049-9BE5-AFE5A1DB5930,"Godthåbsvænget 13, 1. th 2000 Frederiksberg",Ejerlejlighed,100,0,3,1,1972,0,1856,88,2,1,2100000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/147/36221/C9E5F889-43B5-44DE-807D-F3B1F2394833,"Forchhammersvej 33, 3. th 1920 Frederiksberg C",Ejerlejlighed,116,0,4,3,1893,0,1806,108,1,1,3000000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/534294/086C0C56-DBF2-4E94-9640-BC8CCF35D253,"Strandboulevarden 101, 2. th 2100 København Ø",Ejerlejlighed,101,0,4,2,1911,0,1691,93,1,1,2700000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/147/109520/90769A9E-E4BD-48EA-948C-4A3E95BCE226,"Rådmand Steins Alle 27, 6. th 2000 Frederiksberg",Ejerlejlighed,76,0,3,6,1953,0,1419,69,1,1,1800000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/165/55985/FF9B29F7-E368-4ECB-8407-F2855D4D37A7,Mölndalsparken 73 2620 Albertslund,Ejerlejlighed,67,0,3,2,1986,0,1007,71,1,1,1750000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/147/64683/8402A84D-4067-4CF4-B2F8-C5947C711F46,"Johnstrups Alle 2, st. tv 1923 Frederiksberg C",Ejerlejlighed,114,0,3,0,1897,0,2478,192,1,1,3700000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/2757/E9942899-D556-4D04-A122-FD6578A37674,"Valby Tingsted 4B, 2. 6 2500 Valby",Ejerlejlighed,134,0,4,2,2007,0,3186,115,1,1,3600000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/3002/9CBB00F3-9F09-402A-A4EB-04A45A8330FD,"C.F. Møllers Allé 38, 4. tv 2300 København S",Ejerlejlighed,103,0,4,4,2007,0,2307,94,1,1,2650000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/159/22900/162C6BBE-01B4-4EE7-AF5A-DA284A5D7895,"Buddinge Hovedgade 160, 1. th 2860 Søborg",Ejerlejlighed,76,0,3,1,1948,0,954,90,1,1,1545000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/147/82754/A0E7187E-E12C-4B6D-AF83-51AC88BBFC63,"Mynstersvej 16, 3. 1827 Frederiksberg C",Ejerlejlighed,102,0,4,3,1877,1962,1618,96,1,1,2700000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/223/66410/2E49276A-986A-49A0-8E12-71C3F116A2F9,"Bybjergvej 13, st. tv 2970 Hørsholm",Ejerlejlighed,77,0,3,0,1962,0,1462,72,1,1,898000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/415805/AA730C62-5ABB-441E-A5FE-C9DE97F5F9AC,"Offenbachsvej 32, 1. th 2450 København SV",Ejerlejlighed,51,0,2,1,1937,0,779,47,1,1,1075000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/255662/DEB8761A-C0D4-46E3-95C6-45CEAF2514EE,"Højenhald 2, 2. th 2700 Brønshøj",Ejerlejlighed,61,0,2,2,1934,0,919,56,1,1,1180000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/157/24698/93006507-844F-44FE-B409-9E6A9BB234AA,"Callisensvej 18, 1. th 2900 Hellerup",Ejerlejlighed,66,0,3,1,1899,1999,1088,56,1,1,1900000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/169/52042/3A286D4B-78DE-426C-8C77-E0D4F2CDE19A,"Lindevangshusene 106, 1. mf 2630 Taastrup",Ejerlejlighed,47,0,1,1,1969,0,533,43,1,1,735000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/147/84099/D591D78C-CC20-4774-9EBF-AB35FBF38902,"Nordre Fasanvej 18, st. th 2000 Frederiksberg",Ejerlejlighed,68,0,2,0,1901,0,1104,60,1,1,1250000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/101/978508/46B134AF-DC0D-420E-9ECE-DD4B1367CE0F,Amager Strandvej 192A 2300 København S,Ejerlejlighed,109,0,4,1,1985,0,3779,109,2,1,3500000,Alm. frit salg,4,2008
https://www.boliga.dk/salg/info/230/9779/2F8F8916-1B70-41B0-9DAF-05E083269F4D,"Søllerød Park 16, st. 7 2840 Holte",Ejerlejlighed,75,0,2,0,1956,0,1395,71,1,1,1750000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/101/660150/BA4AB0B4-4320-4286-AC3D-32C4B9258CF5,"Øresund Parkvej 16, 1. th 2300 København S",Ejerlejlighed,90,0,2,1,2005,0,2119,77,1,1,2575000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/173/92059/0453829A-0DE8-43AD-ABE2-38756881A603,"Lehwaldsvej 3, 5. d 2800 Kongens Lyngby",Ejerlejlighed,101,0,3,5,1962,0,1636,89,1,1,2150000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/147/63520/81BA2D32-78F4-4FD1-B9ED-68CEA395E010,"Jakob Dannefærds Vej 2, 4. th 1973 Frederiksberg C",Ejerlejlighed,106,0,4,4,1885,1904,1567,93,1,1,3253000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/159/182856/215A7873-FE5F-45A5-8A9E-D8017325C5D0,"Gyngemose Parkvej 20, 4. mf 2860 Søborg",Ejerlejlighed,87,0,3,4,2007,0,1649,81,1,1,2145000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/101/340970/38485B5F-8528-4EC8-A32A-F76E56DD7BDA,"Ove Rodes Plads 1, 2. th 2100 København Ø",Ejerlejlighed,191,0,5,2,1920,0,2012,179,1,1,5000000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/157/308113/34D13DAF-CF6F-4D6E-AD0A-43210004596F,"Tuborg Havnepark 14, 2. th 2900 Hellerup",Ejerlejlighed,149,0,4,2,2008,0,3581,136,2,2,7500000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/157/308102/A5B1542D-030E-454A-8012-D6F5F100E90D,"Tuborg Havnepark 12, 3. th 2900 Hellerup",Ejerlejlighed,149,0,4,3,2008,0,3581,136,2,2,6800000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/157/308120/2C60F58D-4770-4180-9CED-98B3B3B2B175,"Tuborg Havnepark 14, 3. tv 2900 Hellerup",Ejerlejlighed,162,0,4,3,2008,0,4336,149,2,2,8550000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/167/120571/57FBC32C-6340-4CF1-BC67-F7EC45BB9A28,"Rebæk Søpark 3, 13. 1309 2650 Hvidovre",Ejerlejlighed,61,0,2,13,1972,0,499,49,1,1,1024000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/101/504379/EC19BF11-76C7-4693-8A42-2D59407F7F34,"Skovløbervej 2, 4. tv 2400 København NV",Ejerlejlighed,51,0,2,4,1933,0,740,45,1,1,1135000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/101/185990/2160FD2D-0416-4A1A-BD7E-0AE4F07298FA,"Grenågade 11, 2. th 2100 København Ø",Ejerlejlighed,105,0,4,2,1912,2001,1751,97,1,1,3280000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/175/86366/84A41494-FA19-41B6-B63C-F9FFF12884CB,"Voldumvej 55, 2. th 2610 Rødovre",Ejerlejlighed,60,0,2,2,1957,0,695,56,1,1,1275000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/101/739708/9F42852B-ACE2-4E76-BBF1-1E833F3D7057,"Strandvejen 20B, st. th 2100 København Ø",Ejerlejlighed,104,0,4,0,1931,0,2345,95,1,1,2495000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/169/50082/33CA0C68-2BFE-4669-A29C-2E755ED214F5,"Lindevangshusene 70, st. tv 2630 Taastrup",Ejerlejlighed,64,0,2,0,1968,0,703,61,1,1,1370000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/157/268937/D90D1C89-330E-4F99-800F-6E0A4737D9DF,"Tranevænget 2, 3. tv 2900 Hellerup",Ejerlejlighed,81,0,3,3,1929,0,1333,78,1,1,2900000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/175/54308/7DA9FB6F-9C25-4623-B5B3-119F0622A6FB,"Roskildevej 287, 1. th 2610 Rødovre",Ejerlejlighed,66,0,3,1,1934,0,391,67,1,1,725000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/101/863123/F0B28165-587A-47AF-9585-C00E6985DC75,"Vigerslevvej 4, 1. tv 2500 Valby",Ejerlejlighed,60,0,2,1,1931,0,806,55,1,1,1200000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/101/774759/D93256C2-F27B-4978-AF2A-397463C4733B,"Vester Søgade 22, 4. tv 1601 København V",Ejerlejlighed,101,0,3,4,1974,0,1356,92,1,1,3500000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/223/80812/DE3EE046-D0D2-4D57-88B2-75A8EF88D4EB,"Ellevej 10B, 1. tv 2970 Hørsholm",Ejerlejlighed,88,0,3,1,1979,0,1374,83,1,1,1950000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/173/179553/1AB9D51F-A803-4DF8-AA6E-200C5F40BFB7,"Mortonsvej 13, 1. tv 2800 Kongens Lyngby",Ejerlejlighed,90,0,3,1,1986,0,2457,86,1,1,3700000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/101/244512/FB4D9100-F53D-4465-9A5A-2AD4E21D718F,"Husumgade 20, 3. tv 2200 København N",Ejerlejlighed,57,0,2,3,1901,2006,806,49,1,1,1356000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/210/11573/05FFEF8F-DF40-4C49-A6C7-2BFD316E0330,"Mellemengen 16, 1. th 2980 Kokkedal",Ejerlejlighed,87,0,3,1,1978,0,809,87,1,1,1300000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/101/75672/D6ECDE66-5774-479E-9F5A-4D21E3F15F18,"Bryggervangen 4, 3. tv 2100 København Ø",Ejerlejlighed,70,0,3,3,1930,0,1095,62,1,1,1500000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/101/976793/8684F0D5-98EC-4ACE-B5AD-6D89F434F807,"Nørre Søgade 37B, 5. 3 1370 København K",Ejerlejlighed,38,0,1,5,1969,0,854,33,1,1,1600000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/101/765229/5295BE01-E685-4D0E-9490-2C2E4C90BB3A,"Drejøgade 26F, 7. 703 2100 København Ø",Ejerlejlighed,43,0,1,7,1974,0,744,35,1,1,1290000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/101/397009/BE41953B-3B9B-4CED-8F64-B7459D26BA0E,"Nordre Frihavnsgade 61, 3. th 2100 København Ø",Ejerlejlighed,81,0,4,3,1895,0,1374,73,1,1,2095000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/173/25130/0960E3DF-0430-4E6F-927E-6FA5DCCACD4F,"Cedervænget 9, 3. th 2830 Virum",Ejerlejlighed,75,0,4,3,1958,0,1207,79,1,1,1900000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/101/2755/E540877A-181A-4ADC-92AD-0E78E8D4242B,"Valby Tingsted 4B, 2. 5 2500 Valby",Ejerlejlighed,121,0,3,2,2007,0,2888,102,1,1,3400000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/157/267728/ACEB9776-1D88-4A9A-87C1-0DE0995088A3,"Havsgårdsvej 36, st. 2900 Hellerup",Ejerlejlighed,91,0,2,0,1930,0,1777,156,1,1,2200000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/101/997278/8B899022-ABCC-4E4E-9933-B1BFC1DC6454,"Bjelkes Allé 34, 4. 54 2200 København N",Ejerlejlighed,85,0,3,4,1969,0,1275,77,1,1,2080000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/101/734579/2FAA470E-5B70-471F-B90F-C7C7B1981AAA,"Nattergalevej 66, 1. tv 2400 København NV",Ejerlejlighed,54,0,2,1,1937,0,1022,50,1,1,1165000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/147/19351/DF1E565A-EB0A-4F75-9C2A-B2018FC1FE11,"Christian Richardts Vej 2, 2. th 1951 Frederiksberg C",Ejerlejlighed,97,0,3,2,1898,0,1500,86,1,1,3075000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/147/84439/8997FDB7-1ECB-4731-972C-70772284F793,"Nordre Fasanvej 28, 3. tv 2000 Frederiksberg",Ejerlejlighed,80,0,4,3,1901,0,1252,75,1,1,2160000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/230/10658/B9992F24-EB65-4F30-B5CA-1E2DF3CB8AB3,"Vejlesøparken 3, 5. th 2840 Holte",Ejerlejlighed,130,0,5,5,1973,0,2189,121,2,2,3575000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/101/207790/CDAC2C54-9AD9-4F72-B150-D508D5192C01,"Dronningens Tværgade 36, 3. 4 1302 København K",Ejerlejlighed,71,0,2,3,1957,0,919,64,1,1,1900000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/157/214446/0106F9DE-818A-42C4-BA0D-D25F5474AE58,"Tværbommen 51, 1. th 2820 Gentofte",Ejerlejlighed,58,0,2,1,1946, ,713,52, , ,1400000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/101/311430/7D43842D-9235-4C36-ADA1-2CABC359B74F,"Kongelundsvej 38, st. tv 2300 København S",Ejerlejlighed,53,0,2,0,1960,0,865,50,1,1,1095000,Alm. frit salg,3,2008
https://www.boliga.dk/salg/info/157/235265/2699E7C5-F6C1-40DA-9CDF-6DFE908CB935,"Sønderdalen 6, st. th 2870 Dyssegård",Ejerlejlighed,66,0,3,0,1935,0,746,62,1,1,1400000,Alm. frit salg,3,2008
